"year","average_payroll","industry_name","industry_branch_code","category_code","product_name","average_price_value","price_value","price_unit","gdp"
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,15920.750000000000,Administrativní a podpůrné činnosti,N,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,20706.000000000000,Činnosti v oblasti nemovitostí,L,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,23009.500000000000,Doprava a skladování,H,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,43082.500000000000,Informační a komunikační činnosti,J,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,19449.250000000000,"Kulturní, zábavní a rekreační činnosti",R,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,18329.000000000000,Ostatní činnosti,S,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,46103.000000000000,Peněžnictví a pojišťovnictví,K,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,112201,Vepřová pečeně s kostí,106.48124999999997,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,31791.250000000000,"Profesní, vědecké a technické činnosti",M,111101,Rýže loupaná dlouhozrnná,36.10230555555552,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,115101,Máslo,96.09458333333326,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,115201,Rostlinný roztíratelný tuk,84.4095555555555,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,114501,Eidamská cihla,111.66619444444434,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,114701,Vejce slepičí čerstvá,26.020750000000024,10.0,ks,204100298391.036
2009,22021.250000000000,Stavebnictví,F,111303,Pečivo pšeničné bílé,38.83386111111112,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,112401,Kuřata kuchaná celá,57.86044444444442,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,117103,Papriky,51.70330555555557,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,116103,Banány žluté,30.562138888888903,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,114201,Mléko polotučné pasterované,15.65824999999999,1.0,l,204100298391.036
2009,22021.250000000000,Stavebnictví,F,118101,Cukr krystalový,19.811083333333322,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,117101,Rajská jablka červená kulatá,34.91694444444443,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,111201,Pšeničná mouka hladká,9.970444444444448,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,111301,Chléb konzumní kmínový,19.58452777777778,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,111602,Těstoviny vaječné,30.975583333333365,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,117401,Konzumní brambory,10.22158333333334,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,114401,Jogurt bílý netučný,6.083666666666667,150.0,g,204100298391.036
2009,22021.250000000000,Stavebnictví,F,112704,Šunkový salám,117.99141666666654,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,213201,"Pivo výčepní, světlé, lahvové",9.183749999999998,0.5,l,204100298391.036
2009,22021.250000000000,Stavebnictví,F,117106,Mrkev,16.564638888888894,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,116104,Jablka konzumní,25.850416666666657,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,116101,Pomeranče,29.790055555555547,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,112101,Hovězí maso zadní bez kosti,179.0064444444448,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,2000001,Kapr živý,81.99533333333333,1.0,kg,204100298391.036
2009,22021.250000000000,Stavebnictví,F,122102,Přírodní minerální voda uhličitá,8.21338888888889,1.0,l,204100298391.036
